@RELATION tweets
  @ATTRIBUTE id string
  @ATTRIBUTE date_time DATE "yyyy-MM-dd HH:mm:ss"
  @ATTRIBUTE hashtags string
  @ATTRIBUTE retweet {'y', 'n'}
  @ATTRIBUTE retweet_count numeric
  @ATTRIBUTE followers_count numeric
  @ATTRIBUTE likes numeric
  @ATTRIBUTE text_content string


  @DATA
'970399258917658624',"2018-03-04 20:43:07",'Oscars','y',308,1559100,905,"Today are the #Oscars2018. Fingers crossed for the @LovingVincent team! https://t.co/gFK9iZJPO"
'970399244380119040',"2018-03-04 20:43:03",'Oscars','y',7,6644,9,"Liberals handing out shiny trinkets to other liberals#Oscars90#sundayfunday #QAnon#oscars2018#oscars https://t.co/rL3p6Kg8Lx"
'970399242090139650',"2018-03-04 20:43:03",'Oscars','y',308,1559100,905,"Today are the #Oscars2018. Fingers crossed for the @LovingVincent team! https://t.co/gFK9iZJPO"
'970399234536034304',"2018-03-04 20:43:01",'Oscars','n',0,46402,9,"I really hope that every film wins in every category and that the Oscars are two weeks long and if we don2019t watch w2026 https://t.co/dXOyBjIFZB"
'970399233365995521',"2018-03-04 20:43:01",'Oscars','n',0,595,0,"May have to tune into the #Oscars2018 tonight since nothing else will be on! I can2019t wait for #MarchMadness and2026 https://t.co/1ob4NzMZ9o"
'970399230924935168',"2018-03-04 20:43:00",'Oscars','n',0,595,0,"It's almost time for The Oscars 2018! d83cdfc6d83cdfac Christopher Plummer is nominated for Best Supporting Actor from the film A2026 https://t.co/uuYSSZLHmx"
'970399227456249856',"2018-03-04 20:42:59",'Oscars','n',0,422,0,"Good luck at the oscars @SilentChildFilm @overton54 @RachelShenton #Oscars90 #Oscars2018 #shortfilm d83ddcfdd83cdfac"
'970399227057786880',"2018-03-04 20:42:59",'Oscars','y',5,2225,6,"We hope "
'970399224323104769',"2018-03-04 20:42:58",'Oscars','n',0,762,0,"We got @abc to come in by taping the antenna to the ferret cage. #determined #oscars20182026 https://t.co/s8oDIQLDMc"
'970399217385603072',"2018-03-04 20:42:57",'Oscars','y',1143,61400,1689,"#Oscars2018The night when elitists shove their million dollar lifestyles in our faces &amp; tell us what &amp; how the wo2026 https://t.co/RRxXh44Q1c"
'970399207860441090',"2018-03-04 20:42:54",'Oscars','y',1143,61400,1689,"#Oscars2018The night when elitists shove their million dollar lifestyles in our faces &amp; tell us what &amp; how the wo2026 https://t.co/RRxXh44Q1c"
'970399207495479296',"2018-03-04 20:42:54",'Oscars','n',0,3606,0,"@ricky_martin at the @giorgioarmani Oscar party on March 3, 2018  by d83ddcf7 @marcmalkin #Armani #Oscars20182026 https://t.co/XiKcDUSwaA"
'970399205549400064',"2018-03-04 20:42:54",'Oscars','n',0,94,0,"Get Out or get lost #Oscars2018"
'970399172288331776',"2018-03-04 20:42:46",'Oscars','n',0,81,0,"#90s movies rocked! Pulp Fiction, Toy Story, Saving Private Ryan, The Matrix, Schindler's List, Forrest Gump, Brave2026 https://t.co/phxFNwT1sV"
'970399169922904065',"2018-03-04 20:42:45",'Oscars','y',144,443068,850,"I'M WATCHING ONLY FOR LAURIE METCALF AND THE ROSEANNE COMMERCIAL. #Oscars2018  ACTORS WHO SHOOT PPL 4 A LIVING WILL2026 https://t.co/IzNKfDdiNe"
'970399162457051137',"2018-03-04 20:42:44",'Oscars','n',6,1112911,74,"my handsome talented oscar winning friend richard was my date #Oscars2018 #AcademyAwards2018 https://t.co/x5Pt174CFA"
'970399143763042305',"2018-03-04 20:42:39",'Oscars','y',1143,61400,1689,"#Oscars2018The night when elitists shove their million dollar lifestyles in our faces &amp; tell us what &amp; how the wo2026 https://t.co/RRxXh44Q1c"
'970399129548541952',"2018-03-04 20:42:36",'Oscars','n',0,14057,0,"Countdown to #OscarSunday! How do you plan on spending your #night? #CaviarHouse #Oscars #Oscars2018 https://t.co/rWgUurNJHg"
'970399124267859969',"2018-03-04 20:42:35",'Oscars','n',0,939,0,"My #Oscars2018 Best Flick ratings3 Billboards (x3 vwgs) 4/5Shape of H2O (x2) 4Phantom Thread (x2) 3.75Darkes2026 https://t.co/tgpUhYy6Id"
'970402183664553984',"2018-03-04 20:54:44",'Oscars','y',158,24872,256,"I can promise you one thing...There will be security, armed with guns, at almost every corner of the #Oscars in or2026 https://t.co/A1v1pvYz4L"
'970402182578212864',"2018-03-04 20:54:44",'Oscars','n',0,1727,0,"let the night begins #Oscars #Oscars90"
'970402180812410881',"2018-03-04 20:54:43",'Oscars','y',672,476835,1668,"201cWho robs cave fish of their sight? Who rigs every Oscar night? We do! We doooooo!201d #oscars https://t.co/JlGduCUClA"
'970402180460146688',"2018-03-04 20:54:43",'Oscars','n',0,46,0,"Good luck to @AllisonBJanney tonight. Deservedly up there with the best of the best! #Oscars https://t.co/1BbY7bkqFK"
'970402179281375232',"2018-03-04 20:54:43",'Oscars','y',265,310192,327,"Celebrate the #Oscars by tweeting out #FireKushner. Because, America. d83cddfad83cddf8"
'970402176630706177',"2018-03-04 20:54:42",'Oscars','n',0,345,0,"Kerry Washington was everything in that dress #Oscars https://t.co/NpL6W0VLvS"
'970402175930089472',"2018-03-04 20:54:42",'Oscars','n',0,2124,0,"@COWBOYSFORTRUMP @LauraLandtoo @JrcheneyJohn @AMErikaNGIRLBOT @skb_sara @TresDeplorable @SaysMissy @polishprincessh2026 https://t.co/qTZwUPNa55"
'970402175011753985',"2018-03-04 20:54:42",'Oscars','y',7,7194921,11,"The most Tweeted-about #Oscars nominees are:2796 Daniel Kaluuya2796 @RealChalamet2796 Saoirse Ronan2796 @maryjblige2796 @MargotRobbie"
'970402173178740737',"2018-03-04 20:54:41",'Oscars','y',217,10959897,1198,"It's almost showtime! d83cdfb52728 Tune in to the #Oscars tonight at 8e|5p on ABC, and see a special performance of 201cRemember2026 https://t.co/On93U2JuUE"
'970402172096663552',"2018-03-04 20:54:41",'Oscars','y',20,1491,30,"Can you believe the Academy Awards are tonight? Director Yance Ford is about to start getting ready. Thanks to all2026 https://t.co/MNgQa2hefO"
'970402171563970560',"2018-03-04 20:54:41",'Oscars','y',108,2088947,333,"Take a look at our exclusive portraits of this year's #Oscars nominees https://t.co/OVYod5c5lS https://t.co/IM7DWT7sn6"
'970402171203276800',"2018-03-04 20:54:41",'Oscars','y',507,105520,663,"Let2019s pull that Glorified Red Carpet from under Hollywood2019s Feet Tonight and Boycott The #Oscars The Anti America2026 https://t.co/XjRJkzZiN6"
'970402170574000128',"2018-03-04 20:54:41",'Oscars','y',10,2248230,18,"#MeToo founder says E! 'shouldn't send' Ryan Seacrest to #Oscars amid sexual misconduct allegations https://t.co/bFaolTvIlR"
'970402169617821700',"2018-03-04 20:54:41",'Oscars','n',0,764,0,"#OscarsWhere rich hypocrites will preach to the American ppl. While most of them covered up for a sexual predator for years. No Thanks"
'970402168586014726',"2018-03-04 20:54:40",'Oscars','y',254,11566,1071,"#Oscars nominee Daniel Kaluuya discusses his initial reaction to the #GetOut script and the most difficult scene to2026 https://t.co/prO0slUaIU"
'970402168032423943',"2018-03-04 20:54:40",'Oscars','y',31,3525,70,"Tune into the #Oscars to see a first look at #MaryPoppinsReturns! https://t.co/hs6k0ayeLW"
'970402167575203840',"2018-03-04 20:54:40",'Oscars','y',158,24872,256,"I can promise you one thing...There will be security, armed with guns, at almost every corner of the #Oscars in or2026 https://t.co/A1v1pvYz4L"
'970402166983684096',"2018-03-04 20:54:40",'Oscars','y',263,15416,582,"Prepare for the #Oscars where people who have sexually assaulted women for 100 years will lecture you about womens2026 https://t.co/o4lJZFRaty"
'970402166128234497',"2018-03-04 20:54:40",'Oscars','n',0,459,0,"The #Oscars nowadays are the equivalent of the celebration U.S. citizenship (which was actually a pro statehood eve2026 https://t.co/j5HX6XExK2"
'970402166019108864',"2018-03-04 20:54:40",'Oscars','y',507,105520,663,"Let2019s pull that Glorified Red Carpet from under Hollywood2019s Feet Tonight and Boycott The #Oscars The Anti America2026 https://t.co/XjRJkzZiN6"
'970402165473779712',"2018-03-04 20:54:40",'Oscars','y',180,76913,321,"Academy Awards: Honoring Hollywood's Finest.#Oscars #Oscars90 https://t.co/lKdWMvyYVK"
'970402161170423808',"2018-03-04 20:54:39",'Oscars','y',46,2835001,160,"#Oscars: @RealHughJackman's 'Logan' is the first superhero film to be nominated for best adapted screenplay2026 https://t.co/pafhElMwsC"
'970402159433957376',"2018-03-04 20:54:38",'Oscars','n',0,1264,0,"#Oscars are today!"
'970402157068394496',"2018-03-04 20:54:38",'Oscars','n',0,333,0,"The new item in Oscar gift bags https://t.co/wRXPFkkwEN #GladeConscentuals #Funny #Oscars #Oscars2018 https://t.co/Z2hHT0dLEl"
'970402156791681024',"2018-03-04 20:54:38",'Oscars','y',1161,3167326,3606,"Someone2019s life is about to change. #Oscars"
'970402154652557314',"2018-03-04 20:54:37",'Oscars','n',0,1896,0,"00abPlay that again.00bb00abWhat?00bb00abThe thing you played outside.00bb00abOh, you want me to play the thing I played outside?00bb2026 https://t.co/crc6bjezpY"
'970402153520123909',"2018-03-04 20:54:37",'Oscars','y',661,97121,1085,"OMG!!!!! @AllyBrooke slaying on E! Live From The Red Carpet leading up to the #Oscars! https://t.co/CiqBv1u5BW"
'970402153260048384',"2018-03-04 20:54:37",'Oscars','y',5,93809,4,"#Oscars host Jimmy Kimmel still haunted by last year's best picture mix-up: https://t.co/5KoRLa4sDY https://t.co/CwEu7Xbj7V"
'970402152949665795',"2018-03-04 20:54:37",'Oscars','y',28,267901,80,"Why on earth would I watch the #Oscars?It2019s a just bunch of pretenders congratulating themselves for pretending t2026 https://t.co/FJ5ldSlGml"
'970402152115032065',"2018-03-04 20:54:36",'Oscars','y',1161,3167326,3606,"Someone2019s life is about to change. #Oscars"
'970402151343144960',"2018-03-04 20:54:36",'Oscars','n',0,294,0,"My Predictions Best Actor- @RealChalamet Best Actress- @MargotRobbie Best Picture- @3Billboards Best Animated-2026 https://t.co/CQHckCA5k7"
'970402151234228225',"2018-03-04 20:54:36",'Oscars','n',0,785,0,"All the #Oscars is good for is showing us what the new agendas the #Elite want to roll out on us. Expect #MeToo to2026 https://t.co/X2tFmvErHX"
'970402148763783170',"2018-03-04 20:54:36",'Oscars','y',3,2802,2,"@DiamondandSilk @PimpingPolitics 2 ?s for #oscars...1st is @jimmykimmel gonna apologize to #MeToo #TIMESUP victims2026 https://t.co/25SEbXJheV"
'970402148524666881',"2018-03-04 20:54:36",'Oscars','y',13,6460109,41,"Best Actress #Oscars winners since 2000, ranked worst to best https://t.co/PXSKOFD0CF"
'970402148134498304',"2018-03-04 20:54:35",'Oscars','y',265,310192,327,"Celebrate the #Oscars by tweeting out #FireKushner. Because, America. d83cddfad83cddf8"
'970402147564179457',"2018-03-04 20:54:35",'Oscars','y',24,97767,44,".@AllyBrooke cantando "
'970402147283083264',"2018-03-04 20:54:35",'Oscars','n',0,32,0,"Mark Hamill will be amazing tonite. #oscars"
'970402147220144128',"2018-03-04 20:54:35",'Oscars','y',5,370054,13,"Jennifer Lawrence &amp; Jodie Foster to announce #BestActress at #Oscars instead of Casey Affleck2026 https://t.co/7SPAXVFL79"
'970402147073478657',"2018-03-04 20:54:35",'Oscars','y',3,51264,9,"They're going to be talking &amp; wearing pins for gun control at the #Oscars . Thats fine (#1A).Here are the rules t2026 https://t.co/JOrAtnaVnb"
'970402146838605824',"2018-03-04 20:54:35",'Oscars','n',0,457,0,"Is anyone going to watch the #Oscars?"
'970402146670862336',"2018-03-04 20:54:35",'Oscars','y',75,34898,345,"Friendly reminder to conservatives who will get mad when entertainers 201cget political201d at the #Oscars: you elected a reality star."
'970402145487896576',"2018-03-04 20:54:35",'Oscars','y',509,24942,4455,"I hope when @HamillHimself presents at this year2019s #oscars he goes to hand the Oscar to the dinner but the winner2019s2026 https://t.co/d8xqoI7uw7"
'970402143193780225',"2018-03-04 20:54:34",'Oscars','y',2,27277,1,"We are all hoping for a #Coco big win tonight at the #Oscars #Oscars90 d83dde4cd83cdffcd83ddcafd83dde4fd83cdffc https://t.co/mhZMb4VqEA"
'970402142518415366',"2018-03-04 20:54:34",'Oscars','n',0,143792,0,"Gotta get that bow tie just right. @BenMulroney #etalkRedCarpet #Oscars https://t.co/1vHtAPMGFU"
'970402141872386048',"2018-03-04 20:54:34",'Oscars','y',1,3167326,1,"Which of these Oscar presenters will be presenting for the eighth time on Sunday? #OscarsPopQuiz https://t.co/tUYFuVWSy8"
'970402138995154944',"2018-03-04 20:54:33",'Oscars','n',0,3801,0,"#GreerGarson's Best Actress acceptance speech at the 15th #Oscars00a000a0 (March 4, 1943) is considered the longest at 6min!#MrsMinive"
'970402138378600454',"2018-03-04 20:54:33",'Oscars','n',0,19402,0,"#Oscars 2018: The List Of Winners So Far https://t.co/NhJ09Efah2 https://t.co/7i7wsEg9om"
'970402138118590465',"2018-03-04 20:54:33",'Oscars','y',11,16809,56,"Julie Christie with her Academy Award for Darling (1966)  #Oscars https://t.co/GohkGAHyN8"
'970402137317416960',"2018-03-04 20:54:33",'Oscars','y',57,32861,111,"Opinion | Worst Washington performance of the year   https://t.co/BgwwC3tEp2#Oscars https://t.co/XVBCyz6sW7"
'970402137267204096',"2018-03-04 20:54:33",'Oscars','n',0,472,0,"@JasonKennedy1 @ZuriHall Looking Great! Watching! Enjoy #Oscars Have a nice day d83ddda4"
'970402135757135873',"2018-03-04 20:54:33",'Oscars','y',67,105520,85,"Hollywood Elitist will be pushing A Gun Grabbing &amp; Anti Trump Platform at their 2018Pat Myself On The Back2019 #Oscars To2026 https://t.co/uadtbYecRL"
'970402135329460224',"2018-03-04 20:54:32",'Oscars','y',105,74992,136,"HOLLYWOOD: 2018Guns are bad!2019ALSO HOLLYWOOD: 2018Yeah, we2019ve got this #Oscars thing &amp; we2019re gonna need: 500 armed LAPD2026 https://t.co/qWvdBJzfVD"
'970402135140573184',"2018-03-04 20:54:32",'Oscars','y',2721,3167326,9722,"#Oscars News: More presenters announced!https://t.co/QeeKRCAfSs https://t.co/sPg1bgCNAR"
'970402133098094599',"2018-03-04 20:54:32",'Oscars','y',1,1370,1,"@CharlieDaniels 2680BOYCOTT OSCARS2680This is no longer a movie award show. This is a liberal political statement show.#Oscars"
'970402132938682368',"2018-03-04 20:54:32",'Oscars','y',249,76913,449,"Hollywood's finest will be addressing the 2nd Amendment tonight at the #Oscars as NRA members protect their freedom2026 https://t.co/0jvNtj3D7g"
'970402131978145800',"2018-03-04 20:54:32",'Oscars','y',35,4180,170,"Jessica's looks at the #Oscars. Which one is your favorite? d83ddc9b https://t.co/4LuypwfJ3"
'970402131281838083',"2018-03-04 20:54:31",'Oscars','y',2,813444,6,"Armie Hammer is fighting a serious stomach bug ahead of tonight's #Oscars! https://t.co/mH0Kri45QQ"
'970402131197952000',"2018-03-04 20:54:31",'Oscars','y',131,93953,492,"Got this gif on deck tonight for at least 5 different categories #Oscars https://t.co/9FT0FPsaLe"
'970402128492720128',"2018-03-04 20:54:31",'Oscars','y',31,3525,70,"Tune into the #Oscars to see a first look at #MaryPoppinsReturns! https://t.co/hs6k0ayeLW"
'970402128417173509',"2018-03-04 20:54:31",'Oscars','n',0,552,0,"What to expect at the Academy Awards @CNNI https://t.co/bktnuzUdGl #Oscars #Oscars2018"
'970402128266186755',"2018-03-04 20:54:31",'Oscars','y',46,75674,255,"Awards. Glamour. Meryl Streep and Mary J. Blige in the same building. Catch the #Oscars LIVE Sunday at 8e/5p on A2026 https://t.co/726sKjFRec"
'970402126169018368',"2018-03-04 20:54:30",'Oscars','n',0,954,0,"These are all 51 women nominated for #Oscars tonight: https://t.co/1vncMFsoFw V00eda @bustle"
'970402125963563008',"2018-03-04 20:54:30",'Oscars','n',0,5504,0,"Get Out isn2019t even that good lads. #Oscars"
'970402125489438720',"2018-03-04 20:54:30",'Oscars','n',0,4099,0,"Get ready lads, stars at the Oscars tonight will be wearing anti-gun-violence pins, lets show the pics of them acti2026 https://t.co/ITBq8K2uNo"
'970402124503887872',"2018-03-04 20:54:30",'Oscars','n',0,2071,0,"The world's most narcissistic people will be on display tonight... Patting each other on the back with who can be t2026 https://t.co/UnnNFg51sN"
'970402123828678656',"2018-03-04 20:54:30",'Oscars','n',0,1361,0,"Faye Dunaway isn't presenting again tonight, is she? #Oscars #Oscars90"
'970402123182759936',"2018-03-04 20:54:30",'Oscars','y',249,76913,449,"Hollywood's finest will be addressing the 2nd Amendment tonight at the #Oscars as NRA members protect their freedom2026 https://t.co/0jvNtj3D7g"
'970402121966264320',"2018-03-04 20:54:29",'Oscars','y',3,51264,9,"They're going to be talking &amp; wearing pins for gun control at the #Oscars . Thats fine (#1A).Here are the rules t2026 https://t.co/JOrAtnaVnb"
'970402121697734656',"2018-03-04 20:54:29",'Oscars','y',1854,105520,2627,"Thank you Jimmy for Reminding Us What Time And What Station To Boycott The #Oscars Hollywood Has Overstepped The2026 https://t.co/CgiBo7V3Tt"
'970402121639219200',"2018-03-04 20:54:29",'Oscars','y',3126,3167326,8755,"Twelve hours until showtime. #Oscars"
'970402120859115520',"2018-03-04 20:54:29",'Oscars','n',0,237,0,"Rooting for Timothee chalamet Christopher Nolan, Jordan Peele, and their respective movies to take home some Oscar2026 https://t.co/GMpqKAleGN"
'970402120791883778',"2018-03-04 20:54:29",'Oscars','y',10,86142,23,".@PortoVino_  nothing better to #tote along #wine #champagne between #oscars #oscars2018 #soirees in #hollywood tha2026 https://t.co/inUyMJP33i"
'970402120485650432',"2018-03-04 20:54:29",'Oscars','y',9,95436,31,"What's your favorite for #BestPicture? #Oscars #Oscars201800a0https://t.co/GwrE5Z548v https://t.co/hEBZWjvmEL"
'970402118724194304',"2018-03-04 20:54:28",'Oscars','y',1064,34430,2659,".@AllyBrooke from Fifth Harmony, will sing "
'970402117197484032',"2018-03-04 20:54:28",'Oscars','y',11,29028,28,"Celebrities will be wearing orange pins to protest the 2nd amendment - under the protection of armed security d83edd28#Oscars"
'970402116996014080',"2018-03-04 20:54:28",'Oscars','y',13,7194921,26,"You watched d83cdfa5 and Tweeted d83ddcf1Here's a look at the conversation on Twitter, in the lead up to the #Oscars"
'970402115318403078',"2018-03-04 20:54:28",'Oscars','n',0,1420,0,"#TimesUpMeTooSong available now #Oscars Sunday on itunes watch the video &gt; https://t.co/7AUqryUJHT https://t.co/dOHAymASY2"
'970402186759880704',"2018-03-04 20:54:45",'Oscars','y',4,46,6,"#Oscars90 #Oscars THEY KNEW FOR DECADES AND NEVER DID OR SAID ANYTHING!!#BoycottOscars #BoycottHollywood2026 https://t.co/VfTYWd8IiK"
'970402186550132736',"2018-03-04 20:54:45",'Oscars','y',39,21298,79,"Jimmy The Douchebag Kimmel's audience tonight at #Oscars90 https://t.co/BW3OKyQIR4"
'970402185090564096',"2018-03-04 20:54:44",'Oscars','y',152,663093,819,"Today is the day. Remember what our lord and savior @josef_fares said...FUCK THE OSCARS #Oscars90 https://t.co/OHPZLG5KwG"
'970402183186395137',"2018-03-04 20:54:44",'Oscars','y',433,1310340,1004,"If only we could protect our schools the way celebrities will be protected tonight...  #Oscars90"
'970402182599028736',"2018-03-04 20:54:44",'Oscars','y',433,1310340,1004,"If only we could protect our schools the way celebrities will be protected tonight...  #Oscars90"
'970402181936332800',"2018-03-04 20:54:44",'Oscars','n',0,4838,0,"Highly doubt this happens tonight but what if #Dunkirk sweeps in its #Oscars90 categories? d83dde2e Decent chance at total2026 https://t.co/xVKzFoYr9a"
'970402181802110976',"2018-03-04 20:54:43",'Oscars','y',433,1310340,1004,"If only we could protect our schools the way celebrities will be protected tonight...  #Oscars90"
'970402179390623745',"2018-03-04 20:54:43",'Oscars','y',433,1310340,1004,"If only we could protect our schools the way celebrities will be protected tonight...  #Oscars90"
'970402169835880450',"2018-03-04 20:54:41",'Oscars','n',0,383,0,"If only we could protect our schools the way celebrities will be protected tonight...  #Oscars90"
'970402168577634304',"2018-03-04 20:54:40",'Oscars','n',0,735,0,"i need a link for tonight !!! #Oscars90"
'970402167512354817',"2018-03-04 20:54:40",'Oscars','n',0,258,0,"Mood #Oscars90 https://t.co/Rg1BpAsQLk"
'970402166870560768',"2018-03-04 20:54:40",'Oscars','y',6,51322,8,"Ted Kennedy was fooled by an entire cast of Russian actors. Maybe they should have won #Oscars90 #UsefulIdiots ar2026 https://t.co/jJChWQehxm"
'970402165855571973',"2018-03-04 20:54:40",'Oscars','n',0,51,0,"@RealJamesWoods Can't wait to miss #Oscars90!"
'970402165134188544',"2018-03-04 20:54:40",'Oscars','y',433,1310340,1004,"If only we could protect our schools the way celebrities will be protected tonight...  #Oscars90"
'970402163091484672',"2018-03-04 20:54:39",'Oscars','y',164,1725,448,"Tonight on #Oscars90:People who preach against sexual abuse on TV, but then abuse when the cameras are turned off2026 https://t.co/2mUagufugR"
'970402160319004673',"2018-03-04 20:54:38",'Oscars','y',433,1310340,1004,"If only we could protect our schools the way celebrities will be protected tonight...  #Oscars90"
'970402159295717376',"2018-03-04 20:54:38",'Oscars','n',0,332,0,"It2019s the mooossst wonderful tiiimmee of the yeaaarrr #Oscars90"
'970402155382308865',"2018-03-04 20:54:37",'Oscars','y',6,51322,8,"Ted Kennedy was fooled by an entire cast of Russian actors. Maybe they should have won #Oscars90 #UsefulIdiots ar2026 https://t.co/jJChWQehxm"
'970402150965829633',"2018-03-04 20:54:36",'Oscars','n',0,100,0,"#Oscars90 let2019s see if Hollywood takes any reflection tonight and look at their role in today2019s youths lust for fir2026 https://t.co/ynHpgCTX7X"
'970402150764503041',"2018-03-04 20:54:36",'Oscars','y',97,413376,767,"With @TheAcademy Awards happening today, you can rewatch our LA LA LAND MEDLEY featuring @kirstin on @YouTube!2026 https://t.co/KZbGYkuBnG"
'970402150441418752',"2018-03-04 20:54:36",'Oscars','y',433,1310340,1004,"If only we could protect our schools the way celebrities will be protected tonight...  #Oscars90"
'970402149715922950',"2018-03-04 20:54:36",'Oscars','y',33,24970,51,"Ironically the entire #Oscars90  tonight will be all about the need for gun control after #Parkland &amp; how bad 'assa2026 https://t.co/KUuVP3q4LM"
'970402149413867521',"2018-03-04 20:54:36",'Oscars','y',433,1310340,1004,"If only we could protect our schools the way celebrities will be protected tonight...  #Oscars90"
'970402129725751298',"2018-03-04 20:54:31",'Oscars','y',433,1310340,1004,"If only we could protect our schools the way celebrities will be protected tonight...  #Oscars90"
'970402127939096577',"2018-03-04 20:54:31",'Oscars','y',433,1310340,1004,"If only we could protect our schools the way celebrities will be protected tonight...  #Oscars90"
'970402127913897984',"2018-03-04 20:54:31",'Oscars','n',0,553,0,"Best Picture: I really honestly loved them all. but I'm going @3Billboards or possibly The Shape of Water or Get Ou2026 https://t.co/PwjRR41wWG"
'970402123837034496',"2018-03-04 20:54:30",'Oscars','y',6,2056154,10,"What will win Best Picture at tonight's Academy Awards? #Oscars90 https://t.co/403ObiyRWk"
'970402122226429953',"2018-03-04 20:54:29",'Oscars','y',433,1310340,1004,"If only we could protect our schools the way celebrities will be protected tonight...  #Oscars90"
'970402121895108609',"2018-03-04 20:54:29",'Oscars','n',0,188,0,"#Oscars90 #MyPredictions  #Director d83dde1c201cLady Bird201d Greta Gerwig"
'970402121857331200',"2018-03-04 20:54:29",'Oscars','y',433,1310340,1004,"If only we could protect our schools the way celebrities will be protected tonight...  #Oscars90"
'970402120854781952',"2018-03-04 20:54:29",'Oscars','y',433,1310340,1004,"If only we could protect our schools the way celebrities will be protected tonight...  #Oscars90"
'970402119550455813',"2018-03-04 20:54:29",'Oscars','y',433,1310340,1004,"If only we could protect our schools the way celebrities will be protected tonight...  #Oscars90"
'970402114999431168',"2018-03-04 20:54:28",'Oscars','y',433,1310340,1004,"If only we could protect our schools the way celebrities will be protected tonight...  #Oscars90"
'970402114898923521',"2018-03-04 20:54:28",'Oscars','y',6,2056154,10,"What will win Best Picture at tonight's Academy Awards? #Oscars90 https://t.co/403ObiyRWk"
'970402113837813760',"2018-03-04 20:54:27",'Oscars','y',6,49,8,"On this #Oscars90 night why not check out the little guys films? THE WHEAT WALKER. Filmed for a $20 budget! Click t2026 https://t.co/51xI2XgZfB"
'970402112608882695',"2018-03-04 20:54:27",'Oscars','n',0,3019,0,"TIMOTHEE CHALAMET DESERVES AN OSCARTIMOTHEE CHALAMET DESERVES AN OSCARTIMOTHEE CHALAMET DESERVES AN OSCARR E P E2026 https://t.co/yCOZ9B7jV"
'970402112063623169',"2018-03-04 20:54:27",'Oscars','y',18,26811,28,"d83ddc47d83cdffb One of many reasons I won't be watching d83ddc49d83cdffb #Oscars90 https://t.co/GH1Y5TaobD"
'970402108712390656',"2018-03-04 20:54:26",'Oscars','y',433,1310340,1004,"If only we could protect our schools the way celebrities will be protected tonight...  #Oscars90"
'970402105277075456',"2018-03-04 20:54:25",'Oscars','y',1,1419429,3,"Good luck to Jungle friend, @BryanFogel at the #Oscars90 tonight. His film, Icarus, is up for Documentary Feature. https://t.co/odGGy0zTad"
'970402103117131776',"2018-03-04 20:54:25",'Oscars','n',0,948,0,"Feel like this GIF accurately represents me trying to watch #BossBaby today, had to cross it off my #Oscars90 watch2026 https://t.co/jSDDhPfmjU"
'970402101611323392',"2018-03-04 20:54:24",'Oscars','y',433,1310340,1004,"If only we could protect our schools the way celebrities will be protected tonight...  #Oscars90"
'970402095886053376',"2018-03-04 20:54:23",'Oscars','y',433,1310340,1004,"If only we could protect our schools the way celebrities will be protected tonight...  #Oscars90"
'970402094082641920',"2018-03-04 20:54:23",'Oscars','y',5,71346,19,"I won2019t be watching the #oscars90 ... I have this giant boil on my ass to lance ..."
'970402093424152576',"2018-03-04 20:54:22",'Oscars','y',69,45445,157,"It's #Oscars90 day! https://t.co/jNGMn10fv2"
'970402093113671680',"2018-03-04 20:54:22",'Oscars','y',433,1310340,1004,"If only we could protect our schools the way celebrities will be protected tonight...  #Oscars90"
'970402088500039681',"2018-03-04 20:54:21",'Oscars','y',7,3398,8,"@jjauthor Btw.  Shows up as possible offensive material here on Twitter.  Fyi"
'970402087791222784',"2018-03-04 20:54:21",'Oscars','y',433,1310340,1004,"If only we could protect our schools the way celebrities will be protected tonight...  #Oscars90"
'970402083760431107',"2018-03-04 20:54:20",'Oscars','y',5,29404,4,"Audrey Hepburn and Grace Kelly backstage at the 28th annual academy awards. #Oscars90 https://t.co/JXymHT6M3y RT2026 https://t.co/0OTemLK9CE"
'970402082418196480',"2018-03-04 20:54:20",'Oscars','y',181,76913,321,"Academy Awards: Honoring Hollywood's Finest.#Oscars #Oscars90 https://t.co/lKdWMvyYVK"
'970402081445163013',"2018-03-04 20:54:20",'Oscars','n',0,55,0,"It's time for the #Oscars90 2665."
'970402078873931776',"2018-03-04 20:54:19",'Oscars','y',18,26811,28,"d83ddc47d83cdffb One of many reasons I won't be watching d83ddc49d83cdffb #Oscars90 https://t.co/GH1Y5TaobD"
'970402078454579200',"2018-03-04 20:54:19",'Oscars','y',433,1310340,1004,"If only we could protect our schools the way celebrities will be protected tonight...  #Oscars90"
'970402077745799168',"2018-03-04 20:54:19",'Oscars','y',433,1310340,1004,"If only we could protect our schools the way celebrities will be protected tonight...  #Oscars90"
'970402077720698881',"2018-03-04 20:54:19",'Oscars','n',0,119,0,"so queria 201cLadies and Gentlemen, please welcome to the stage the cast of Oceans Eight!!!!201d  #Oscars90"
'970402075506028547',"2018-03-04 20:54:18",'Oscars','y',1,25189,1,"@RealJamesWoods I know, I'm pretty sure neither concealed carry nor AR-15s are allowed at the #Oscars90. Thank you2026 https://t.co/kYiKVhJs3m"
'970402075237634048',"2018-03-04 20:54:18",'Oscars','y',43,97121,74,"Peep the #AllyOnERedCarpet performance here: https://t.co/GhUcnrmMd1 #Oscars90 https://t.co/i5P4Bzze3p"
'970402073891213312',"2018-03-04 20:54:18",'Oscars','n',0,45,0,"My #Oscars90 predictions: https://t.co/aYc6q52qz9"
